title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
Domino's Pizza,2.9,757,109-50 Merrick Blvd,Queens,New York,US,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,+1 718-658-4200,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJ4Ur7hSZhwokRMQMUk1GAYwQ
Domino's Pizza,3.1,509,13857 Queens Blvd,Jamaica,New York,US,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,+1 718-739-3334,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJgwFDucBgwokRl5XUw83LgQE
Domino's Pizza,2.8,698,8717 Lefferts Blvd,Richmond Hill,New York,US,https://www.dominos.com/en/?redirect=homepage&utm_source=google&utm_medium=loclist&utm_campaign=localmaps,+1 347-644-2844,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJs1ruHK5gwokRHlMPQNuavdA
Domenico's Pizza & Pasta,4.2,219,5838 Amboy Rd,Staten Island,New York,US,https://www.domenicospizzeriamenu.com/?utm_source=gbp,(718) 966-0114,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Domenico's%20Pizza%20%26%20Pasta&query_place_id=ChIJwQP44bhKwokRWXS0Y30NbEQ
Domino's Pizza,2.6,381,146 Smith St,Brooklyn,New York,US,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,(718) 596-7000,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJk8uR31FawokRjV5X7iWj4aU
Domino's Pizza,2.4,570,886 Dekalb Ave,Brooklyn,New York,US,https://www.dominos.com/en/?redirect=homepage&utm_source=google&utm_medium=loclist&utm_campaign=localmaps,(917) 909-6464,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJY3CUYPRbwokRCYlSWA3M3EU
Domino's Pizza,2.6,451,328 Myrtle Ave,Brooklyn,New York,US,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps,(718) 522-3733,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJk14KuLdbwokRaJ4QwB3yHcY
Pino's Pizzeria,4.3,144,1026 Rossville Ave,Staten Island,New York,US,https://www.orderpinospizzeriamenu.com/,(718) 966-9486,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Pino's%20Pizzeria&query_place_id=ChIJo6qdgClLwokR-wRywRKX-mA
Domino's Pizza,3.6,352,247-22 S Conduit Ave,Rosedale,New York,US,https://www.dominos.com/en/?redirect=homepage&utm_source=google&utm_medium=loclist&utm_campaign=localmaps,(718) 717-8877,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza&query_place_id=ChIJoevJWhFkwokREsVcV4t_YLE
Artichoke,1.6,142,"John F. Kennedy International Airport, Terminal 5",Queens,NY,US,,(866) 508-3558,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Artichoke&query_place_id=ChIJVzXoFHZnwokRrwIbg5QY7yg
Pizza Twist,3.6,310,259 Hillside Ave. Suite 7,Queens,New York,US,https://order.online/online-ordering/business/-71389/,(516) 865-6555,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Pizza%20Twist&query_place_id=ChIJ36FFiwBjwokRrf6w9ExP-oo
Angelo's Pizza,4.0,407,39-03 103rd St,Queens,New York,US,https://www.angelospizzacoronamenu.com/,(718) 335-8637,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Angelo's%20Pizza&query_place_id=ChIJn4aZBsdfwokRieuEva1_gMY
Corona Pizza,4.3,465,5123 108th St,Queens,New York,US,http://www.coronapizzamenu.com/?utm_source=gbp,(718) 271-3736,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Corona%20Pizza&query_place_id=ChIJG891Oc5fwokRqPrx5jbE-Ss
Venice Pizza,4.4,91,41-94 Bowne St,Queens,New York,US,,(718) 539-0104,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Venice%20Pizza&query_place_id=ChIJy4y6mxZgwokRikN2-LyiHRQ
Papa Johns Pizza,3.6,272,99-06 Northern Blvd Ste 1,Corona,New York,US,https://locations.papajohns.com/united-states/ny/11368/corona/99-06-northern-blvd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTI2NDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(718) 507-7991,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Papa%20Johns%20Pizza&query_place_id=ChIJodjzOL5fwokR8P-VMLglVKI
Pizza on the Point,4.0,38,202-20 Rockaway Point Blvd,Queens,New York,US,http://www.pizzaonthepoint.nyc/,(718) 634-0100,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Pizza%20on%20the%20Point&query_place_id=ChIJ9WHIk0RDwokRepvvClAy9Ss
DiVino Pizzeria Restaurant,4.4,910,164-02 Cross Bay Blvd,Queens,New York,US,http://www.divinospizzeria.com/,(718) 738-2005,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=DiVino%20Pizzeria%20Restaurant&query_place_id=ChIJ8S1cMoFnwokRvfkSNGyt_6w
Papa Johns Pizza,3.3,188,2175 Hylan Blvd./ Midland,Staten Island,NY,US,https://locations.papajohns.com/united-states/ny/10306/staten-island/2175-hylan-blvd/-midland?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTI2NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(718) 667-3202,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Papa%20Johns%20Pizza&query_place_id=ChIJeTtgs7VOwokRkO1cO41Abhs
Pizza Hut,3.3,779,1501 Pitkin Ave,Brooklyn,New York,US,https://locations.pizzahut.com/ny/brooklyn/1501-pitkin-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=310979,(718) 922-6532,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&query_place_id=ChIJrSc3hmFcwokRH26i5ngctPw
Papa Johns Pizza,3.2,164,19318 Northern Blvd,Flushing,New York,US,https://locations.papajohns.com/united-states/ny/11358/flushing/19318-northern-blvd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTI2MzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(718) 224-3311,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Papa%20Johns%20Pizza&query_place_id=ChIJLces2d9hwokRaCJ4qlewVaw
Papa Johns Pizza,3.7,260,14714 45th Ave,Flushing,New York,US,https://locations.papajohns.com/united-states/ny/11355/flushing/14714-45th-ave?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTI2NDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(718) 463-7272,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Papa%20Johns%20Pizza&query_place_id=ChIJz_KuhD5gwokR_AmhAlYjvZk
Blaze Pizza,4.3,871,187-12 Horace Harding Expy,Fresh Meadows,New York,US,https://locations.blazepizza.com/ny/fresh-meadows/187-12-horace-harding-expressway?utm_source=gmb&utm_medium=yext,(718) 313-4488,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Blaze%20Pizza&query_place_id=ChIJT2HW0T1hwokRNfG39svPeBo
Capri II Pizzeria,4.1,297,149 Dreiser Loop,Bronx,New York,US,,(718) 671-8511,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Capri%20II%20Pizzeria&query_place_id=ChIJZa8K_sWMwokR2o7K-21c0Bs
Domino Gourmet Marketplace,4.2,52,317 Wythe Ave,Brooklyn,New York,US,,+1 347-987-3324,Deli,https://www.google.com/maps/search/?api=1&query=Domino%20Gourmet%20Marketplace&query_place_id=ChIJqV71sAdZwokRAATf67qWNZk
Domino Sugar Park,4.7,120,1200 Kent Ave,Brooklyn,New York,US,,,Park and Garden,https://www.google.com/maps/search/?api=1&query=Domino%20Sugar%20Park&query_place_id=ChIJZ_46jThZwokRUnLCe58xZ-8
Domino Clothing,4.3,6,3974 Amboy Rd suite 200,Staten Island,New York,US,,+1 855-725-1172,Clothing Shop,https://www.google.com/maps/search/?api=1&query=Domino%20Clothing&query_place_id=ChIJPw_pltxLwokRqde9BVfHqJA
Pizza Hut,3.2,911,601 Westchester Ave,Bronx,New York,US,https://locations.pizzahut.com/ny/bronx/601-westchester-avenue?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=308816,(718) 585-1401,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&query_place_id=ChIJDQQutrf1wokRfhevrxEKU_A
Domenico's Pizzeria,4.5,147,3295 Amboy Rd,Staten Island,New York,US,http://www.domenicospizzeria.com/,+1 718-351-2100,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Domenico's%20Pizzeria&query_place_id=ChIJtXfle-hLwokRdZpOw4scVqo
Pizza Hut,3.5,878,22003 Hillside Ave.,Queens Village,New York,US,https://locations.pizzahut.com/ny/queens-village/22003-hillside-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=293845,(718) 776-0606,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&query_place_id=ChIJxQ4sWyhiwokRLGEGKGnj5iQ
Little Caesars Pizza,3.7,420,218-14 Hempstead Ave,Queens Village,New York,US,https://littlecaesars.com/en-us/store/9513,(718) 217-7271,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Little%20Caesars%20Pizza&query_place_id=ChIJu_e3JM5jwokRjBtEWE2AAt0
Papa Johns Pizza,3.1,275,8953 Francis Lewis Blvd,Queens Village,New York,US,https://locations.papajohns.com/united-states/ny/11427/queens-village/8953-francis-lewis-blvd?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTI2MzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(718) 264-7272,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Papa%20Johns%20Pizza&query_place_id=ChIJcXx-hXlhwokRxu8raEC7zus
Slices of Brooklyn,4.1,230,549 Kings Hwy,Brooklyn,New York,US,https://slicesofbrooklyn.com/,(718) 627-9668,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Slices%20of%20Brooklyn&query_place_id=ChIJ6TkeKPBEwokRRQPlaO4IcJI
La Bella Pizza Express,4.2,587,2178 86th St 2nd Floor,Brooklyn,New York,US,https://www.labellapizzaexpressmenu.com/?utm_source=gbp,(718) 372-2200,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=La%20Bella%20Pizza%20Express&query_place_id=ChIJwW-jIwZFwokRiP2RpIq-WmI
Papa Johns Pizza,3.4,266,189 Avenue U,Brooklyn,New York,US,https://locations.papajohns.com/united-states/ny/11223/brooklyn/189-avenue-u?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTI2NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(718) 372-0000,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Papa%20Johns%20Pizza&query_place_id=ChIJc53ltPhEwokRjQxTbAqLvDc
Rosa's Pizza,4.6,2160,62-65 Fresh Pond Rd,Ridgewood,New York,US,https://www.facebook.com/Rosas-Pizza-621567854592397/,(718) 497-7672,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Rosa's%20Pizza&query_place_id=ChIJK77vNoVewokRhEjVTZf0FyU
Joey's Pizza,4.3,797,69-07 Grand Ave,Maspeth,New York,US,http://www.joeyspizzeriamaspeth.com/,(718) 779-5880,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Joey's%20Pizza&query_place_id=ChIJg2hCifNewokRgZeyoDPNgfg
Angelo's Pizza,4.3,114,57-64 Maspeth Ave,Queens,New York,US,http://www.angelosmaspeth.com/?utm_source=gbp,(718) 326-5757,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Angelo's%20Pizza&query_place_id=ChIJMd0Df5VewokRhiPOm3EMxrc
Bella Donna Pizzeria,4.3,177,6091 54th St,Queens,New York,US,http://www.belladonnapizzeria.com/?utm_source=gbp,(718) 497-1744,Pizza delivery,https://www.google.com/maps/search/?api=1&query=Bella%20Donna%20Pizzeria&query_place_id=ChIJSaiBQ5hewokREqsKrzY0TpI
Pronto Pizza Pasta,3.9,183,3297 Richmond Ave #2137,Staten Island,New York,US,http://www.prontopizzany.com/,(718) 356-2442,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Pronto%20Pizza%20Pasta&query_place_id=ChIJm4yyNKdLwokRtoMJu0-o14k
Pizza 2 Go,4.3,62,113 E 125th St,New York,New York,US,http://pizzatogomenu.com/,(646) 360-3699,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Pizza%202%20Go&query_place_id=ChIJcZKHg_73wokRwF6DsmQ_HfE
Custom Entertainment Tables,,0,891 E 134th St,Bronx,New York,US,http://www.flipme.us/contact-us.php,(718) 401-4005,,https://www.google.com/maps/search/?api=1&query=Custom%20Entertainment%20Tables&query_place_id=ChIJs2Sl8pT1wokRY0BYNBGfhFA
Domino Park,4.8,5801,15 River St,Brooklyn,New York,US,,+1 212-484-2700,Park and Garden,https://www.google.com/maps/search/?api=1&query=Domino%20Park&query_place_id=ChIJX7hLk0FZwokRFhRcjtylakg
DOMINO CONVENIENCE INC,4.2,6,234 Kent Ave,Brooklyn,New York,US,,+1 347-392-3400,Supermarket,https://www.google.com/maps/search/?api=1&query=DOMINO%20CONVENIENCE%20INC&query_place_id=ChIJYSMbfoJZwokRQSDIocOQYs0
One Domino Square Condominiums,5.0,3,8 S 4th St,Brooklyn,New York,US,http://www.onedominosquare.com/?utm_source=GMB&utm_medium=OMG,,Apartment building,https://www.google.com/maps/search/?api=1&query=One%20Domino%20Square%20Condominiums&query_place_id=ChIJi8fL6e9bwokRihuVVoGcGEQ
One Domino Square Rental,4.4,7,5 S 5th St,Brooklyn,New York,US,http://www.onedominosquare.com/?utm_source=GMB&utm_medium=OMG,+1 929-207-6135,Apartment building,https://www.google.com/maps/search/?api=1&query=One%20Domino%20Square%20Rental&query_place_id=ChIJmYt52blbwokRdE42oQhQM60
Equinox Domino Showroom,,0,268 Kent Ave,Brooklyn,New York,US,https://www.equinox.com/clubs/new-york/brooklyn/domino&cid=gmb,+1 347-272-1000,Gym,https://www.google.com/maps/search/?api=1&query=Equinox%20Domino%20Showroom&query_place_id=ChIJ23lVb79ZwokRpA7BSeG6q0c
Domino Wine Bar,4.8,48,160 Havemeyer St #5,Brooklyn,New York,US,http://dominowinebarbk.com/,+1 347-457-5154,Wine bar,https://www.google.com/maps/search/?api=1&query=Domino%20Wine%20Bar&query_place_id=ChIJuyNUMkRbwokRnKkIAfZD364
The Modern Chemist - DOMINO,3.8,17,40 S 3rd St,Brooklyn,New York,US,http://tmcstores.com/,+1 718-599-4830,Pharmacy,https://www.google.com/maps/search/?api=1&query=The%20Modern%20Chemist%20-%20DOMINO&query_place_id=ChIJ4yevXV1ZwokRCnIRMyoI1G0
Domino Park Dog Run,4.6,32,15 River St,Brooklyn,New York,US,,,Park and Garden,https://www.google.com/maps/search/?api=1&query=Domino%20Park%20Dog%20Run&query_place_id=ChIJpw9jb8xbwokRCgVIK3jcaSE
Domino bocce courts,4.7,3,15 River St,Brooklyn,New York,US,,,Bocce ball court,https://www.google.com/maps/search/?api=1&query=Domino%20bocce%20courts&query_place_id=ChIJXdu4GlpbwokRWfI4pIhVQFM
Domino Dental - Dr. Lilya Horowitz,4.9,212,121 S 4th St,Brooklyn,New York,US,http://www.domino.dental/,+1 347-762-0454,Dentist,https://www.google.com/maps/search/?api=1&query=Domino%20Dental%20-%20Dr.%20Lilya%20Horowitz&query_place_id=ChIJi7yzdnxbwokRWJQB42xlp08
The Refinery at Domino,4.7,29,300 Kent Ave,Brooklyn,New York,US,https://www.therefineryatdomino.com/,+1 516-715-1771,Office rental agency,https://www.google.com/maps/search/?api=1&query=The%20Refinery%20at%20Domino&query_place_id=ChIJE8jvo7lZwokRDFx1jXCWOUM
DOMINO EXHIBIT: TAR BABIES AND A GIANT SPHINX,,0,314 Kent Ave,Brooklyn,New York,US,https://untappedcities.com/2014/05/09/brooklyn-artist-kara-walker-looks-to-history-tension-racism-sex-in-domino-exhibit-tar-babies-and-a-giant-sphinx/,,Space of remembrance,https://www.google.com/maps/search/?api=1&query=DOMINO%20EXHIBIT%3A%20TAR%20BABIES%20AND%20A%20GIANT%20SPHINX&query_place_id=ChIJT7eqpztZwokRd2hAlg70YeU
Domino Sugar Refinery Shell,4.3,9,314 Kent Ave,Brooklyn,New York,US,https://www.dezeen.com/2023/10/02/pau-domino-sugar-refinery-glass-vault/,,Historical landmark,https://www.google.com/maps/search/?api=1&query=Domino%20Sugar%20Refinery%20Shell&query_place_id=ChIJ79s_TpZZwokRZjLIldECxRs
Papas Pizza,4.5,158,187 Bedford Ave,Brooklyn,New York,US,http://papaspizzabrooklyn.com/,+1 347-384-2010,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Papas%20Pizza&query_place_id=ChIJWxpumQZZwokRGwEMpWZkVA0
Fini Pizza,4.3,537,305 Bedford Ave,Brooklyn,New York,US,https://www.finipizza.com/,+1 929-969-3073,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Fini%20Pizza&query_place_id=ChIJs_N6DcFZwokRtBCzGqsNzjs
Joe's Pizza,4.5,2960,216 Bedford Ave,Brooklyn,New York,US,http://joespizzanyc.com/,+1 718-388-2216,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Joe's%20Pizza&query_place_id=ChIJ_djiBl5ZwokRCIEFp14qGYw
OddFellows Ice Cream Co. Domino Park,3.8,80,40 River St,Brooklyn,New York,US,http://www.oddfellowsnyc.com/,+1 718-387-4676,Ice cream shop,https://www.google.com/maps/search/?api=1&query=OddFellows%20Ice%20Cream%20Co.%20Domino%20Park&query_place_id=ChIJO4ACU1dZwokRtCZAQ1jGyo8
Seating Steps,4.6,5,15 River St,Brooklyn,New York,US,,,Park and Garden,https://www.google.com/maps/search/?api=1&query=Seating%20Steps&query_place_id=ChIJdYeX7FxZwokRywxrWo93pmU
Domino Park Greenmarket,4.2,5,15 River St,Brooklyn,New York,US,https://www.grownyc.org/greenmarket/brooklyn/dominopark,,Farmers' market,https://www.google.com/maps/search/?api=1&query=Domino%20Park%20Greenmarket&query_place_id=ChIJg5m--19bwokRCo5KlAAh3us
Domingo's at The Woods,4.4,44,48 S 4th St ste 2,Brooklyn,New York,US,,+1 347-331-3478,Fast food restaurant,https://www.google.com/maps/search/?api=1&query=Domingo's%20at%20The%20Woods&query_place_id=ChIJDYNYpthbwokRtEsCRB6sZec
"Rome to Brooklyn, Pizza & Panzerotti",4.7,269,755 Grand St,Brooklyn,New York,US,http://www.rometobrooklynpizza.com/,+1 718-269-3239,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Rome%20to%20Brooklyn%2C%20Pizza%20%26%20Panzerotti&query_place_id=ChIJ8-f2p7FZwokRO3JrT-cLuHo
Roberta's,4.0,338,6 Grand St,Brooklyn,New York,US,http://www.robertaspizza.com/,+1 718-278-2400,Italian restaurant,https://www.google.com/maps/search/?api=1&query=Roberta's&query_place_id=ChIJby7B1blZwokRzCBPwiaSbTY
Best Pizza,4.3,33,800 Grand St,Brooklyn,New York,US,http://www.bestpizzawilliamsburg.com/,+1 347-721-3051,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Best%20Pizza&query_place_id=ChIJgXDSfPZZwokREP1ba0RmgEk
Other Half Brewing Domino Park,4.6,380,34 River St,Brooklyn,New York,US,https://otherhalfbrewing.com/location/domino-park/,+1 718-362-6199,Brewery,https://www.google.com/maps/search/?api=1&query=Other%20Half%20Brewing%20Domino%20Park&query_place_id=ChIJ9bsn229ZwokR0CENMNxupqg
Pizza Studio,4.3,842,528 Gateway Dr,Brooklyn,New York,US,http://www.pizzastudio.com/locations/brooklyn/,(718) 964-1103,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Pizza%20Studio&query_place_id=ChIJP9n7JgxdwokRQJTFT8zHvtY
Pizza Hut Express,3.2,37,8801 Queens Blvd,Elmhurst,New York,US,https://locations.pizzahut.com/ny/elmhurst/8801-queens-blvd?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=302242,(800) 948-8488,Pizza restaurant,https://www.google.com/maps/search/?api=1&query=Pizza%20Hut%20Express&query_place_id=ChIJp0Y_0k1ewokR6xoagrpNk0I
